ID,Назва,Бренд,Місто,Область,Адреса,Координати,Послуги,График,Мийка,Кафе,Магазин,Типи_палива,Електрозарядка
512,"УКРНАФТА #513","УКРНАФТА","Новомосковськ","Дніпропетровська","пр. Миру, 128, Новомосковськ","48.315814, 34.904286","магазин","24/7",Ні,Так,Ні,"А-95, А-92, ДП, А-98, Газ",Ні
119,"УКРНАФТА #120","УКРНАФТА","Бориспіль","Київська","вул. Франка, 152, Бориспіль","50.722381, 31.158700","","07:00-23:00",Так,Так,Так,"А-95, А-92, ДП",Ні
847,"УКРНАФТА #848","УКРНАФТА","Могилів-Подільський","Вінницька","пр. Миру, 193, Могилів-Подільський","48.881607, 28.236311","мийка","06:00-22:00",Ні,Так,Так,"А-95, ДП",Ні
607,"БРСМ #608","БРСМ","Самбір","Львівська","вул. Франка, 56, Самбір","50.016415, 24.328423","магазин","24/7",Так,Так,Ні,"А-95, А-92",Так
509,"OKKO #510","OKKO","Павлоград","Дніпропетровська","вул. Центральна, 153, Павлоград","48.219821, 35.926264","мийка, магазин, шиномонтаж","07:00-23:00",Так,Ні,Так,"А-95, А-92, ДП, Газ",Ні
775,"UPG #776","UPG","Костянтинівка","Донецька","вул. Шевченка, 111, Костянтинівка","48.338206, 36.994704","мийка, магазин","05:00-21:00",Ні,Ні,Так,"А-95, ДП, А-98",Ні
700,"OKKO #701","OKKO","Мелітополь","Запорізька","вул. Шевченка, 94, Мелітополь","47.305074, 36.071554","мийка, кафе, магазин","07:00-23:00",Ні,Ні,Так,"А-95, А-92, ДП",Ні
1259,"OKKO #1260","OKKO","Бучач","Тернопільська","пр. Незалежності, 66, Бучач","49.465924, 32.928669","мийка","24/7",Так,Ні,Так,"А-95, А-92, ДП",Ні
1242,"УКРНАФТА #1243","УКРНАФТА","Чортків","Тернопільська","пр. Миру, 127, Чортків","49.389450, 39.079601","магазин","06:00-22:00",Так,Ні,Так,"А-95, А-92, ДП",Ні
982,"УКРНАФТА #983","УКРНАФТА","Шостка","Сумська","пр. Незалежності, 35, Шостка","50.442396, 25.251142","кафе, магазин","07:00-23:00",Так,Так,Так,"А-95, А-92, ДП, А-98",Так
1365,"WOG #1366","WOG","Южноукраїнськ","Миколаївська","пр. Миру, 3, Южноукраїнськ","50.318787, 34.102750","кафе, магазин","07:00-23:00",Ні,Так,Ні,"А-95, А-92, ДП, Газ",Ні
519,"УКРНАФТА #520","УКРНАФТА","Новомосковськ","Дніпропетровська","вул. Шевченка, 38, Новомосковськ","48.479851, 34.952169","кафе, магазин, шиномонтаж","24/7",Ні,Ні,Ні,"А-95, А-92, ДП",Ні
1595,"Shell #1596","Shell","Рубіжне","Луганська","пр. Незалежності, 18, Рубіжне","50.540146, 23.384140","мийка, магазин","07:00-23:00",Ні,Так,Так,"А-95, А-92, ДП, А-98",Ні
914,"WOG #915","WOG","Кременчук","Полтавська","пр. Миру, 6, Кременчук","49.394584, 31.002944","магазин","05:00-21:00",Ні,Ні,Ні,"А-95, А-92, ДП, Газ",Так
739,"УКРНАФТА #740","УКРНАФТА","Бахмут","Донецька","вул. Центральна, 114, Бахмут","48.728265, 38.721981","магазин","07:00-23:00",Ні,Ні,Так,"А-95, А-92, ДП",Ні
965,"WOG #966","WOG","Канів","Черкаська","вул. Центральна, 38, Канів","50.662675, 31.663933","мийка","06:00-22:00",Так,Ні,Так,"А-95, ДП",Ні
159,"OKKO #160","OKKO","Обухів","Київська","пр. Миру, 10, Обухів","50.232631, 30.254097","мийка, кафе","24/7",Так,Так,Так,"А-95, А-92, ДП",Ні
515,"OKKO #516","OKKO","Дніпро","Дніпропетровська","вул. Шевченка, 91, Дніпро","49.114010, 34.873431","мийка, магазин","07:00-23:00",Ні,Ні,Так,"А-95, ДП, Газ",Ні
690,"WOG #691","WOG","Енергодар","Запорізька","вул. Центральна, 200, Енергодар","47.794548, 36.016360","мийка, кафе, магазин, шиномонтаж","07:00-23:00",Ні,Так,Так,"А-95, ДП",Ні
265,"UPG #266","UPG","Ізюм","Харківська","вул. Центральна, 126, Ізюм","50.466512, 36.890299","магазин","24/7",Так,Ні,Так,"А-95, А-92, ДП",Ні
312,"OKKO #313","OKKO","Чорноморськ","Одеська","вул. Центральна, 99, Чорноморськ","45.572814, 29.939204","мийка, магазин, шиномонтаж","05:00-21:00",Так,Ні,Так,"А-95, ДП, А-98, Газ",Ні
219,"УКРНАФТА #220","УКРНАФТА","Лозова","Харківська","вул. Центральна, 70, Лозова","50.101400, 37.950260","мийка, кафе","07:00-23:00",Ні,Так,Ні,"А-95, А-92, ДП, Газ",Ні
681,"УКРНАФТА #682","УКРНАФТА","Токмак","Запорізька","пр. Незалежності, 8, Токмак","47.010818, 34.136149","кафе, магазин","07:00-23:00",Так,Ні,Так,"А-95, А-92, ДП",Ні
987,"АВІАС #988","АВІАС","Конотоп","Сумська","пр. Незалежності, 151, Конотоп","50.632760, 37.556533","мийка","06:00-22:00",Ні,Так,Так,"А-95, А-92, ДП",Ні
1218,"WOG #1219","WOG","Надвірна","Івано-Франківська","вул. Центральна, 175, Надвірна","49.266435, 37.181705","мийка, магазин","24/7",Ні,Ні,Так,"А-95, А-92, ДП",Ні
435,"SOCAR #436","SOCAR","Кривий Ріг","Дніпропетровська","вул. Центральна, 199, Кривий Ріг","47.860380, 35.605266","мийка, магазин, шиномонтаж","05:00-21:00",Ні,Так,Так,"А-95, ДП, А-98",Ні
1246,"WOG #1247","WOG","Чортків","Тернопільська","вул. Франка, 163, Чортків","49.428460, 26.000383","магазин","24/7",Так,Так,Так,"А-95, А-92, ДП",Ні
408,"УКРНАФТА #409","УКРНАФТА","Чорноморськ","Одеська","пр. Миру, 190, Чорноморськ","45.779705, 27.802204","кафе, магазин","24/7",Ні,Так,Ні,"А-95, А-92, ДП",Ні
124,"UPG #125","UPG","Бровари","Київська","вул. Центральна, 20, Бровари","50.329255, 29.942911","магазин","06:00-22:00",Ні,Так,Так,"А-95, ДП",Ні
1304,"УКРНАФТА #1305","УКРНАФТА","Ковель","Волинська","вул. Центральна, 32, Ковель","49.787388, 28.024183","мийка, кафе, магазин","24/7",Так,Ні,Так,"А-95, А-92, ДП, Газ",Ні
1149,"OKKO #1150","OKKO","Костопіль","Рівненська","вул. Шевченка, 49, Костопіль","48.381456, 36.482729","магазин","24/7",Так,Ні,Так,"А-95, А-92, ДП",Ні
103,"Shell #104","Shell","Ірпінь","Київська","вул. Шевченка, 14, Ірпінь","50.630678, 29.540116","магазин","06:00-22:00",Ні,Ні,Так,"А-95, ДП",Так
927,"АВІАС #928","АВІАС","Умань","Черкаська","пр. Незалежності, 84, Умань","48.080467, 32.046943","кафе, магазин","07:00-23:00",Так,Ні,Ні,"А-95, ДП, А-98",Ні
780,"UPG #781","UPG","Жмеринка","Вінницька","вул. Центральна, 107, Жмеринка","48.729544, 28.547160","кафе, магазин","24/7",Так,Так,Ні,"А-95, А-92, ДП",Так
617,"OKKO #618","OKKO","Борислав","Львівська","вул. Центральна, 146, Борислав","49.493934, 22.654579","мийка, кафе, магазин","06:00-22:00",Так,Так,Так,"А-95, ДП, А-98, Газ",Ні
1341,"Shell #1342","Shell","Очаків","Миколаївська","вул. Франка, 198, Очаків","48.816227, 29.095432","мийка, магазин","06:00-22:00",Ні,Так,Так,"А-95, А-92, ДП",Так
109,"УКРНАФТА #110","УКРНАФТА","Бровари","Київська","пр. Незалежності, 49, Бровари","50.109729, 31.316545","шиномонтаж","05:00-21:00",Ні,Ні,Так,"А-95, А-92, ДП",Ні
825,"OKKO #826","OKKO","Гайсин","Вінницька","вул. Центральна, 11, Гайсин","49.740323, 28.890854","магазин","24/7",Ні,Так,Так,"А-95, А-92, ДП",Ні
242,"БРСМ #243","БРСМ","Ізюм","Харківська","пр. Незалежності, 34, Ізюм","49.902772, 37.139381","мийка, кафе, магазин","07:00-23:00",Так,Так,Так,"А-95, ДП",Ні
1093,"УКРНАФТА #1094","УКРНАФТА","Хмельницький","Хмельницька","вул. Франка, 122, Хмельницький","48.247536, 24.316898","мийка, кафе, магазин","24/7",Так,Так,Ні,"А-95, А-92, ДП, А-98",Так
1159,"UPG #1160","UPG","Острог","Рівненська","вул. Центральна, 46, Острог","48.704517, 22.033141","","07:00-23:00",Так,Так,Так,"А-95, ДП",Ні
787,"OKKO #788","OKKO","Гайсин","Вінницька","пр. Миру, 25, Гайсин","49.741005, 28.207180","мийка, кафе, магазин","06:00-22:00",Так,Ні,Так,"А-95, А-92, ДП",Так
16,"OKKO #017","OKKO","Бориспіль","Київська","пр. Миру, 172, Бориспіль","50.607525, 30.141951","мийка","07:00-23:00",Ні,Так,Так,"А-95, А-92, ДП",Так
1502,"WOG #1503","WOG","Бахмач","Чернігівська","вул. Шевченка, 14, Бахмач","48.884962, 34.092941","магазин","24/7",Ні,Ні,Так,"А-95, А-92, ДП",Так
356,"АВІАС #357","АВІАС","Білгород-Дністровський","Одеська","вул. Франка, 41, Білгород-Дністровський","47.753649, 28.313434","магазин, шиномонтаж","07:00-23:00",Так,Ні,Так,"А-95, А-92, ДП",Ні
1587,"OKKO #1588","OKKO","Кремінна","Луганська","вул. Шевченка, 75, Кремінна","49.090408, 39.155598","","07:00-23:00",Ні,Так,Так,"А-95, А-92, ДП",Ні
507,"Shell #508","Shell","Новомосковськ","Дніпропетровська","пр. Миру, 149, Новомосковськ","47.878489, 34.980774","","24/7",Так,Ні,Так,"А-95, А-92, ДП, А-98",Ні
172,"UPG #173","UPG","Ірпінь","Київська","вул. Центральна, 67, Ірпінь","50.492402, 29.818629","мийка, магазин","06:00-22:00",Так,Ні,Ні,"А-95, А-92, ДП",Так
1352,"WOG #1353","WOG","Миколаїв","Миколаївська","вул. Центральна, 8, Миколаїв","48.325309, 32.958346","","05:00-21:00",Так,Ні,Ні,"А-95, А-92, ДП",Ні
1410,"WOG #1411","WOG","Скадовськ","Херсонська","вул. Франка, 50, Скадовськ","50.879043, 24.987303","магазин","06:00-22:00",Ні,Так,Так,"А-95, А-92, ДП",Ні
990,"OKKO #991","OKKO","Суми","Сумська","вул. Шевченка, 172, Суми","50.631928, 23.825274","мийка, кафе","07:00-23:00",Так,Ні,Так,"А-95, А-92, ДП",Ні
1195,"БРСМ #1196","БРСМ","Надвірна","Івано-Франківська","вул. Франка, 54, Надвірна","49.823104, 25.383051","мийка, кафе, магазин","05:00-21:00",Так,Так,Ні,"А-95, А-92",Ні
189,"WOG #190","WOG","Лозова","Харківська","вул. Центральна, 1, Лозова","50.305922, 37.290120","магазин","06:00-22:00",Ні,Так,Так,"А-95, А-92, ДП",Так
659,"OKKO #660","OKKO","Бердянськ","Запорізька","пр. Миру, 190, Бердянськ","47.455257, 34.908880","мийка, кафе","06:00-22:00",Ні,Так,Так,"А-95, ДП",Ні
1338,"OKKO #1339","OKKO","Миколаїв","Миколаївська","пр. Незалежності, 61, Миколаїв","48.534350, 30.024087","мийка, кафе","06:00-22:00",Ні,Так,Ні,"А-95, ДП",Ні
1550,"УКРНАФТА #1551","УКРНАФТА","Олександрія","Кіровоградська","вул. Франка, 30, Олександрія","48.053364, 27.403393","мийка, кафе, магазин","06:00-22:00",Так,Так,Так,"А-95, А-92, ДП",Ні
211,"УКРНАФТА #212","УКРНАФТА","Ізюм","Харківська","пр. Незалежності, 103, Ізюм","49.331714, 35.518505","мийка, магазин","07:00-23:00",Так,Ні,Так,"А-95, ДП",Ні
1078,"Shell #1079","Shell","Малин","Житомирська","вул. Шевченка, 93, Малин","48.811976, 29.212180","кафе, магазин","24/7",Так,Так,Так,"А-95, А-92",Ні
1403,"OKKO #1404","OKKO","Скадовськ","Херсонська","вул. Франка, 151, Скадовськ","48.712027, 37.388831","мийка, кафе, магазин","07:00-23:00",Ні,Ні,Так,"А-95, А-92, ДП, А-98",Ні
542,"WOG #543","WOG","Стрий","Львівська","вул. Центральна, 181, Стрий","50.019482, 24.520519","кафе, шиномонтаж","24/7",Так,Ні,Так,"А-95, А-92, ДП",Ні
386,"УКРНАФТА #387","УКРНАФТА","Чорноморськ","Одеська","вул. Шевченка, 57, Чорноморськ","47.189137, 30.530912","кафе, магазин","07:00-23:00",Так,Ні,Так,"А-95, А-92, ДП, А-98",Так
1400,"Shell #1401","Shell","Херсон","Херсонська","пр. Миру, 181, Херсон","50.693565, 37.506474","мийка, кафе, шиномонтаж","24/7",Ні,Так,Так,"А-95, А-92, ДП",Ні
860,"SOCAR #861","SOCAR","Кременчук","Полтавська","пр. Миру, 131, Кременчук","50.274655, 39.827956","мийка, магазин","07:00-23:00",Ні,Ні,Ні,"А-95, ДП, Газ",Ні
1335,"АВІАС #1336","АВІАС","Снігурівка","Миколаївська","вул. Шевченка, 59, Снігурівка","48.717784, 35.171626","мийка, магазин","07:00-23:00",Ні,Ні,Так,"А-95, А-92, ДП, А-98",Ні
949,"WOG #950","WOG","Канів","Черкаська","вул. Франка, 149, Канів","49.474974, 28.609149","","24/7",Так,Ні,Так,"А-95, А-92, Газ",Ні
604,"Shell #605","Shell","Червоноград","Львівська","вул. Центральна, 40, Червоноград","49.766029, 23.706595","мийка, магазин","05:00-21:00",Так,Ні,Ні,"А-95, А-92, ДП",Ні
837,"OKKO #838","OKKO","Козятин","Вінницька","вул. Франка, 164, Козятин","49.306516, 28.262368","мийка","24/7",Так,Так,Так,"А-95, А-92, ДП",Так
352,"АВІАС #353","АВІАС","Чорноморськ","Одеська","пр. Миру, 169, Чорноморськ","47.478806, 27.802617","магазин","24/7",Так,Ні,Так,"А-95, А-92, Газ",Так
547,"УКРНАФТА #548","УКРНАФТА","Борислав","Львівська","вул. Центральна, 173, Борислав","49.945526, 23.900582","мийка, кафе, магазин","06:00-22:00",Так,Так,Так,"А-95, А-92, ДП",Ні
1432,"Shell #1433","Shell","Мукачево","Закарпатська","пр. Незалежності, 77, Мукачево","49.049505, 32.366990","мийка, магазин, шиномонтаж","07:00-23:00",Так,Ні,Так,"А-95, А-92",Ні
830,"УКРНАФТА #831","УКРНАФТА","Вінниця","Вінницька","вул. Центральна, 36, Вінниця","48.673501, 28.259652","мийка, кафе, магазин","05:00-21:00",Ні,Ні,Так,"А-95, А-92, А-98",Ні
1499,"АВІАС #1500","АВІАС","Новгород-Сіверський","Чернігівська","вул. Франка, 37, Новгород-Сіверський","49.640492, 35.634804","кафе, шиномонтаж","05:00-21:00",Ні,Ні,Так,"А-95, А-92, ДП",Ні
883,"WOG #884","WOG","Комсомольськ","Полтавська","вул. Шевченка, 198, Комсомольськ","49.215276, 29.724294","кафе, магазин","24/7",Так,Ні,Так,"А-95, ДП, Газ",Так
1096,"ANP #1097","ANP","Хмельницький","Хмельницька","вул. Шевченка, 28, Хмельницький","50.466396, 26.664121","магазин, шиномонтаж","24/7",Так,Так,Так,"А-95",Ні
1086,"OKKO #1087","OKKO","Шепетівка","Хмельницька","вул. Шевченка, 110, Шепетівка","50.241154, 26.183712","мийка, кафе","05:00-21:00",Ні,Так,Ні,"А-95, А-92, ДП, А-98",Ні
1003,"УКРНАФТА #1004","УКРНАФТА","Ромни","Сумська","пр. Незалежності, 174, Ромни","50.849872, 28.702157","мийка, магазин","05:00-21:00",Ні,Так,Ні,"А-95, А-92, ДП, Газ",Ні
939,"Shell #940","Shell","Сміла","Черкаська","вул. Франка, 122, Сміла","50.894506, 28.912802","магазин","05:00-21:00",Ні,Так,Так,"А-95, А-92",Ні
306,"Shell #307","Shell","Чорноморськ","Одеська","вул. Шевченка, 5, Чорноморськ","46.727303, 29.635211","кафе, магазин","07:00-23:00",Так,Так,Так,"А-95, А-92, ДП, Газ",Ні
956,"WOG #957","WOG","Звенигородка","Черкаська","пр. Миру, 199, Звенигородка","48.634389, 25.157990","мийка, магазин","05:00-21:00",Так,Ні,Ні,"А-95, А-92, ДП",Ні
1355,"OKKO #1356","OKKO","Южноукраїнськ","Миколаївська","пр. Миру, 11, Южноукраїнськ","48.540769, 25.780252","мийка, магазин","24/7",Так,Так,Так,"А-95, А-92, ДП, А-98",Ні
710,"Shell #711","Shell","Бахмут","Донецька","пр. Миру, 159, Бахмут","48.260663, 38.946869","мийка, кафе, магазин","06:00-22:00",Так,Так,Так,"А-95, А-92, ДП",Ні
821,"УКРНАФТА #822","УКРНАФТА","Жмеринка","Вінницька","вул. Шевченка, 37, Жмеринка","49.299979, 28.787368","мийка","07:00-23:00",Так,Так,Так,"А-95, А-92, ДП, А-98",Ні
489,"OKKO #490","OKKO","Нікополь","Дніпропетровська","вул. Франка, 162, Нікополь","49.146481, 35.034173","магазин","06:00-22:00",Так,Ні,Так,"А-95, А-92, ДП, А-98",Ні
1422,"WOG #1423","WOG","Хуст","Закарпатська","вул. Центральна, 135, Хуст","49.586920, 32.421641","шиномонтаж","24/7",Так,Ні,Так,"А-95, А-92, ДП, А-98",Так
1356,"УКРНАФТА #1357","УКРНАФТА","Южноукраїнськ","Миколаївська","пр. Незалежності, 140, Южноукраїнськ","50.174540, 25.425945","мийка, магазин","05:00-21:00",Ні,Так,Ні,"А-95, ДП, А-98",Ні
1138,"OKKO #1139","OKKO","Здолбунів","Рівненська","вул. Центральна, 52, Здолбунів","49.570280, 22.099550","мийка, магазин","24/7",Так,Ні,Так,"А-95, ДП, А-98",Ні
1566,"УКРНАФТА #1567","УКРНАФТА","Світловодськ","Кіровоградська","вул. Центральна, 119, Світловодськ","49.434503, 28.208790","кафе","05:00-21:00",Так,Ні,Так,"А-95, А-92, ДП, Газ",Так
938,"WOG #939","WOG","Канів","Черкаська","вул. Шевченка, 91, Канів","49.524941, 31.198504","мийка, кафе, магазин","24/7",Ні,Так,Так,"А-95, А-92, ДП",Ні
947,"УКРНАФТА #948","УКРНАФТА","Умань","Черкаська","пр. Незалежності, 167, Умань","50.227154, 26.230061","кафе, магазин","07:00-23:00",Ні,Так,Ні,"А-95, А-92, ДП",Ні
553,"WOG #554","WOG","Борислав","Львівська","вул. Франка, 163, Борислав","49.936702, 24.153449","мийка","06:00-22:00",Ні,Так,Так,"А-95, А-92, ДП, Газ",Ні
324,"WOG #325","WOG","Ізмаїл","Одеська","пр. Миру, 17, Ізмаїл","47.026193, 29.847927","мийка","07:00-23:00",Так,Так,Так,"А-95, А-92, ДП",Ні
669,"УКРНАФТА #670","УКРНАФТА","Василівка","Запорізька","вул. Центральна, 178, Василівка","47.560646, 34.610905","магазин","24/7",Ні,Так,Ні,"А-95, А-92, ДП",Ні
1585,"OKKO #1586","OKKO","Сєвєродонецьк","Луганська","пр. Миру, 59, Сєвєродонецьк","50.942744, 34.785726","кафе, магазин","07:00-23:00",Так,Ні,Так,"А-95, А-92, ДП",Ні
1223,"UPG #1224","UPG","Калуш","Івано-Франківська","пр. Незалежності, 18, Калуш","48.951449, 38.350205","кафе, шиномонтаж","24/7",Ні,Так,Так,"А-95, А-92, ДП",Так
1148,"Shell #1149","Shell","Дубно","Рівненська","вул. Шевченка, 116, Дубно","50.785984, 24.825648","мийка, магазин","07:00-23:00",Так,Ні,Так,"А-95, А-92, ДП",Ні
1395,"OKKO #1396","OKKO","Херсон","Херсонська","пр. Незалежності, 146, Херсон","48.988430, 25.689612","магазин, шиномонтаж","24/7",Так,Так,Так,"А-95, ДП",Ні
140,"OKKO #141","OKKO","Обухів","Київська","пр. Незалежності, 182, Обухів","50.675536, 31.038302","шиномонтаж","07:00-23:00",Так,Так,Так,"А-95, ДП, А-98, Газ",Так
857,"OKKO #858","OKKO","Кременчук","Полтавська","пр. Незалежності, 87, Кременчук","48.581689, 37.318992","магазин","05:00-21:00",Так,Ні,Так,"А-95, А-92, А-98",Так
362,"WOG #363","WOG","Чорноморськ","Одеська","вул. Франка, 197, Чорноморськ","45.963717, 30.630562","кафе, магазин, шиномонтаж","06:00-22:00",Так,Так,Так,"А-95, ДП, А-98",Ні
1556,"WOG #1557","WOG","Знам'янка","Кіровоградська","вул. Франка, 124, Знам'янка","48.092300, 24.159473","мийка, кафе, шиномонтаж","07:00-23:00",Ні,Ні,Так,"А-95, ДП, А-98",Ні
323,"УКРНАФТА #324","УКРНАФТА","Подільск","Одеська","вул. Франка, 88, Подільск","46.063520, 28.881651","магазин","06:00-22:00",Ні,Так,Так,"А-95, А-92",Ні
606,"УКРНАФТА #607","УКРНАФТА","Дрогобич","Львівська","вул. Франка, 113, Дрогобич","49.394087, 23.885031","","06:00-22:00",Так,Так,Так,"А-95, А-92, ДП, А-98",Ні
190,"OKKO #191","OKKO","Лозова","Харківська","вул. Франка, 193, Лозова","49.754359, 37.843461","мийка, кафе, магазин, шиномонтаж","06:00-22:00",Так,Так,Так,"А-95, А-92, ДП",Так
1364,"SOCAR #1365","SOCAR","Очаків","Миколаївська","вул. Франка, 115, Очаків","49.656648, 22.729956","шиномонтаж","07:00-23:00",Ні,Так,Так,"А-95, А-92, ДП",Ні
134,"БРСМ #135","БРСМ","Бровари","Київська","пр. Незалежності, 44, Бровари","50.042280, 30.298472","мийка, магазин","24/7",Ні,Так,Так,"А-95, А-92, ДП",Ні
1375,"OKKO #1376","OKKO","Генічеськ","Херсонська","вул. Шевченка, 160, Генічеськ","48.660223, 34.609080","кафе, магазин","24/7",Так,Ні,Так,"А-95, А-92, ДП, Газ",Ні
1186,"Shell #1187","Shell","Коломия","Івано-Франківська","вул. Шевченка, 76, Коломия","48.817169, 25.015747","кафе, магазин","07:00-23:00",Так,Ні,Так,"А-95, А-92, ДП",Так
1153,"Shell #1154","Shell","Острог","Рівненська","вул. Центральна, 75, Острог","50.937963, 22.991824","мийка, магазин","24/7",Ні,Ні,Так,"А-95, ДП",Ні
181,"OKKO #182","OKKO","Первомайський","Харківська","вул. Шевченка, 126, Первомайський","50.124772, 36.021072","магазин","06:00-22:00",Так,Ні,Так,"А-95, А-92, ДП",Ні
1163,"Shell #1164","Shell","Рівне","Рівненська","вул. Шевченка, 104, Рівне","49.370877, 28.471625","магазин, шиномонтаж","24/7",Так,Ні,Так,"А-95, А-92, ДП",Ні
1150,"WOG #1151","WOG","Костопіль","Рівненська","вул. Центральна, 95, Костопіль","48.856746, 27.491468","мийка, магазин","07:00-23:00",Ні,Так,Так,"А-95, А-92, ДП",Ні
1451,"WOG #1452","WOG","Берегове","Закарпатська","пр. Незалежності, 140, Берегове","50.420104, 33.879969","мийка, кафе, магазин","07:00-23:00",Так,Ні,Ні,"А-95, А-92",Ні
1006,"Shell #1007","Shell","Конотоп","Сумська","вул. Шевченка, 156, Конотоп","49.504900, 38.282431","магазин, шиномонтаж","24/7",Ні,Ні,Так,"А-95, А-92, ДП",Ні
1549,"WOG #1550","WOG","Світловодськ","Кіровоградська","вул. Центральна, 126, Світловодськ","49.819539, 26.938926","мийка, кафе, магазин","24/7",Так,Ні,Так,"А-95, А-92, ДП",Ні
1351,"OKKO #1352","OKKO","Первомайськ","Миколаївська","вул. Шевченка, 41, Первомайськ","49.512902, 36.053396","кафе, магазин","05:00-21:00",Ні,Так,Ні,"А-95, А-92",Так
1571,"УКРНАФТА #1572","УКРНАФТА","Знам'янка","Кіровоградська","пр. Миру, 200, Знам'янка","49.686198, 39.099210","мийка, кафе, магазин, шиномонтаж","06:00-22:00",Ні,Так,Ні,"А-95, А-92, ДП",Так
498,"OKKO #499","OKKO","Павлоград","Дніпропетровська","вул. Шевченка, 158, Павлоград","48.343155, 34.525067","мийка, магазин","07:00-23:00",Ні,Так,Так,"А-95, А-92, ДП",Так
529,"УКРНАФТА #530","УКРНАФТА","Львів","Львівська","пр. Миру, 74, Львів","49.591751, 23.817436","кафе, магазин","06:00-22:00",Ні,Ні,Так,"А-95, ДП, А-98",Ні
1369,"УКРНАФТА #1370","УКРНАФТА","Генічеськ","Херсонська","вул. Центральна, 149, Генічеськ","48.646359, 26.704785","мийка, магазин","07:00-23:00",Так,Так,Так,"А-95, А-92, ДП",Так
128,"WOG #129","WOG","Фастів","Київська","пр. Незалежності, 27, Фастів","50.344601, 30.348951","мийка, магазин, шиномонтаж","24/7",Так,Ні,Так,"А-95, А-92, ДП",Ні
630,"UPG #631","UPG","Василівка","Запорізька","пр. Незалежності, 15, Василівка","47.052755, 34.284110","кафе, магазин, шиномонтаж","24/7",Так,Так,Так,"А-95, А-92, ДП",Ні
1543,"Shell #1544","Shell","Знам'янка","Кіровоградська","вул. Центральна, 196, Знам'янка","50.474997, 39.046103","кафе, магазин","06:00-22:00",Так,Ні,Так,"А-95, ДП",Ні
1596,"WOG #1597","WOG","Лисичанськ","Луганська","вул. Центральна, 88, Лисичанськ","49.125826, 22.893435","магазин","06:00-22:00",Ні,Ні,Так,"А-95, А-92, ДП",Ні
1370,"OKKO #1371","OKKO","Генічеськ","Херсонська","вул. Центральна, 193, Генічеськ","50.045348, 38.881630","","07:00-23:00",Ні,Так,Так,"А-95, А-92",Ні
820,"WOG #821","WOG","Могилів-Подільський","Вінницька","пр. Миру, 105, Могилів-Подільський","49.493015, 28.430998","мийка, магазин, шиномонтаж","06:00-22:00",Так,Так,Ні,"А-95, А-92, ДП",Ні
1592,"УКРНАФТА #1593","УКРНАФТА","Кремінна","Луганська","вул. Шевченка, 82, Кремінна","48.438146, 34.744374","мийка, магазин","06:00-22:00",Ні,Так,Так,"А-95, А-92, ДП, А-98",Ні
1332,"WOG #1333","WOG","Первомайськ","Миколаївська","вул. Шевченка, 51, Первомайськ","49.405815, 27.621782","мийка, кафе, магазин","05:00-21:00",Ні,Так,Так,"А-95, А-92, ДП, Газ",Ні
503,"OKKO #504","OKKO","Кривий Ріг","Дніпропетровська","пр. Незалежності, 104, Кривий Ріг","48.960215, 36.415859","кафе, магазин","24/7",Ні,Так,Так,"А-95, А-92, ДП, А-98",Ні
598,"WOG #599","WOG","Стрий","Львівська","пр. Незалежності, 163, Стрий","49.952064, 23.747648","мийка","07:00-23:00",Так,Так,Так,"А-95, ДП, А-98",Ні
304,"УКРНАФТА #305","УКРНАФТА","Білгород-Дністровський","Одеська","пр. Миру, 174, Білгород-Дністровський","46.880551, 29.789182","кафе, магазин, шиномонтаж","24/7",Ні,Так,Так,"А-95, ДП",Ні
826,"OKKO #827","OKKO","Жмеринка","Вінницька","вул. Франка, 62, Жмеринка","49.349852, 28.393291","мийка","24/7",Так,Так,Ні,"А-95, А-92, ДП",Ні
465,"WOG #466","WOG","Нікополь","Дніпропетровська","вул. Центральна, 131, Нікополь","49.023688, 35.946211","магазин, шиномонтаж","24/7",Ні,Ні,Так,"А-95",Так
1601,"OKKO #1602","OKKO","Рубіжне","Луганська","вул. Франка, 66, Рубіжне","50.153832, 23.486534","кафе, шиномонтаж","06:00-22:00",Так,Ні,Так,"А-95, А-92, ДП, Газ",Ні
859,"OKKO #860","OKKO","Гадяч","Полтавська","вул. Шевченка, 151, Гадяч","50.743002, 33.664040","","06:00-22:00",Так,Ні,Так,"А-95, ДП",Ні
833,"УКРНАФТА #834","УКРНАФТА","Козятин","Вінницька","вул. Шевченка, 187, Козятин","49.315403, 29.174549","мийка, магазин","05:00-21:00",Так,Ні,Так,"А-95, ДП, Газ",Ні
1330,"OKKO #1331","OKKO","Первомайськ","Миколаївська","вул. Центральна, 71, Первомайськ","49.548380, 34.203335","мийка, магазин, шиномонтаж","06:00-22:00",Так,Так,Так,"А-95, ДП, А-98",Ні
799,"OKKO #800","OKKO","Тульчин","Вінницька","пр. Миру, 75, Тульчин","48.547680, 28.475952","","06:00-22:00",Ні,Так,Так,"А-95, ДП, А-98, Газ",Ні
218,"OKKO #219","OKKO","Лозова","Харківська","пр. Миру, 144, Лозова","49.580051, 36.595742","кафе","06:00-22:00",Ні,Так,Так,"А-95, А-92, ДП",Ні
1154,"Shell #1155","Shell","Костопіль","Рівненська","вул. Франка, 20, Костопіль","48.068975, 31.082783","магазин","05:00-21:00",Ні,Ні,Так,"А-95, А-92, ДП, А-98",Так
